,Gatherings limited to 10,Gatherings limited to 100,Gatherings limited to 1000,Business suspended - some,Business suspended - many,Schools and universities closed,General curfew,Healthcare specialisation,Mask wearing,Country,Date
9398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-02-28
9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-02-28
9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-02-28
9401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-02-28
9402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-02-28
9403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-02-28
9404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-02-28
9405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-02-28
9406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-02-28
9407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-02-28
9408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-02-28
9409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-02-28
9410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-02-28
9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-02-28
9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-02-28
9413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-02-28
9414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-02-28
9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-02-28
9416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-02-28
9417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-02-29
9418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-02-29
9419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-02-29
9420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea,2020-02-29
9421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Singapore,2020-02-29
9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-02-29
9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2020-02-29
9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-02-29
9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-02-29
9426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-02-29
9428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-02-29
9429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hong Kong,2020-02-29
9430,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Taiwan,2020-02-29
9431,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,China,2020-02-29
9433,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Italy,2020-02-29
9434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-02-29
9435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-02-29
9436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-02-29
9437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-02-29
9438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-02-29
9439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-02-29
9440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-02-29
9441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-02-29
9442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-02-29
9443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-02-29
9444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-02-29
9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-02-29
9446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-02-29
9447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-02-29
9448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-02-29
9449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-02-29
9450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-02-29
9451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-02-29
9452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Georgia,2020-02-29
9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-02-29
9454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-02-29
9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-02-29
9456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-02-29
9457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-02-29
9458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-02-29
9459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-02-29
9460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-02-29
9461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-02-29
9462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-02-29
9463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-02-29
9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-02-29
9465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-02-29
9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Poland,2020-02-29
9467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-02-29
9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-02-29
9470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-02-29
9472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-02-29
9473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-02-29
9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-02-29
9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-02-29
9476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Iran,2020-02-29
9477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-02-29
9486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-02-29
9487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-02-29
9488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-02-29
9496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-02-29
9497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-02-29
9498,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Iraq,2020-02-29
9499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-02-29
9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-02-29
9501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-02-29
9503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-02-29
9505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-02-29
9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-02-29
9525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-02-29
9526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-02-29
9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-02-29
9528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-02-29
9529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-02-29
9530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-02-29
9531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-02-29
9532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-02-29
9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-02-29
9534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-02-29
9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-02-29
9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-02-29
9537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-02-29
9538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-02-29
9539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-02-29
9540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-02-29
9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-02-29
9542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-02-29
9543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-02-29
9544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-02-29
9545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-02-29
9546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-01
9547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-03-01
9548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-01
9549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,South Korea,2020-03-01
9550,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Singapore,2020-03-01
9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-01
9552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2020-03-01
9553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-01
9554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-01
9555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-01
9557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-01
9558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hong Kong,2020-03-01
9559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Taiwan,2020-03-01
9560,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,China,2020-03-01
9562,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Italy,2020-03-01
9563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-01
9564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-01
9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-03-01
9566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-01
9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-01
9568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-01
9569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-01
9570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-01
9571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-01
9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-01
9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-01
9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-01
9575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-01
9576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-01
9577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-01
9578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-01
9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-01
9580,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-01
9581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Georgia,2020-03-01
9582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-01
9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-01
9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-01
9585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-01
9586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-01
9587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-01
9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-01
9589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-01
9590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-01
9591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-01
9592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-01
9593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-01
9594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-01
9595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Poland,2020-03-01
9596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-01
9598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-01
9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-01
9601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-01
9602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-01
9603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-01
9604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-01
9605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Iran,2020-03-01
9606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-01
9615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-01
9616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-01
9617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-03-01
9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-03-01
9626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-03-01
9627,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Iraq,2020-03-01
9628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-01
9629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-03-01
9630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-01
9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-01
9634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-01
9653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-03-01
9654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-03-01
9655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-03-01
9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-03-01
9657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-03-01
9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-03-01
9659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-03-01
9660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-03-01
9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-03-01
9662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-03-01
9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-03-01
9664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-03-01
9665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-03-01
9666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-03-01
9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-03-01
9668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-03-01
9669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-03-01
9670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-03-01
9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-03-01
9672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-03-01
9673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-03-01
9674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-03-01
9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-02
9676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-03-02
9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-02
9678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,South Korea,2020-03-02
9679,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Singapore,2020-03-02
9680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-02
9681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2020-03-02
9682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-02
9683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-02
9684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-02
9686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-02
9687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hong Kong,2020-03-02
9688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Taiwan,2020-03-02
9689,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,China,2020-03-02
9691,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Italy,2020-03-02
9692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-02
9693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-02
9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-03-02
9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-02
9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-02
9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-02
9698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-02
9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-02
9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-02
9701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-02
9702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-02
9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-02
9704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-02
9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-02
9706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-02
9707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-02
9708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-02
9709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-02
9710,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Georgia,2020-03-02
9711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-02
9712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-02
9713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-02
9714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-02
9715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-02
9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-02
9717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-02
9718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-02
9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-02
9720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-02
9721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-02
9722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-02
9723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-02
9724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Poland,2020-03-02
9725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-02
9727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-02
9728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-02
9730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-02
9731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-02
9732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-02
9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-02
9734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Iran,2020-03-02
9735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-02
9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-02
9745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-02
9746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-03-02
9754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-03-02
9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-03-02
9756,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Iraq,2020-03-02
9757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-02
9758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-03-02
9759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-02
9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-02
9763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-02
9782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-03-02
9783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-03-02
9784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-03-02
